InvoiceID,Date,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,Total,Payment,COGS,GrossMargin,GrossIncome,Rating
INV507213,2024-03-22,C,Member,Female,Sports and travel,45.9,5,7.42,245.44,Cash,202.51,14.78,161.29,6.3
INV359638,2024-07-12,C,Member,Female,Electronic accessories,6.61,5,19.03,521.27,Credit card,287.54,8.2,116.94,9.2
INV398193,2024-10-05,C,Normal,Male,Fashion accessories,63.51,2,16.48,680.1,Ewallet,509.75,7.76,19.06,9.0
INV271482,2024-09-01,A,Normal,Female,Electronic accessories,27.75,9,7.82,866.32,Ewallet,276.03,12.95,197.17,4.1
INV740472,2023-09-21,A,Member,Female,Sports and travel,12.76,9,13.59,950.02,Credit card,111.76,13.13,100.37,4.9
INV908272,2025-03-28,B,Normal,Female,Sports and travel,46.08,6,4.48,130.24,Cash,155.77,19.32,101.9,4.1
INV527607,2024-11-08,A,Member,Male,Health and beauty,1.83,9,13.56,151.85,Credit card,485.23,8.0,2.01,9.7
INV247976,2023-12-17,C,Member,Male,Sports and travel,34.87,6,13.67,601.66,Ewallet,688.76,6.07,36.66,3.7
INV667623,2023-08-13,C,Member,Female,Food and beverages,96.68,3,14.86,55.81,Credit card,310.01,14.35,7.82,1.7
INV400514,2023-09-17,C,Normal,Female,Health and beauty,47.12,4,10.42,594.67,Ewallet,337.81,15.59,85.96,2.0
INV592302,2024-12-22,B,Member,Female,Sports and travel,91.79,1,9.66,853.01,Ewallet,262.69,19.23,3.52,8.6
INV457914,2024-06-22,A,Member,Male,Electronic accessories,75.43,8,3.7,172.05,Credit card,210.41,16.97,198.92,3.6
INV148120,2023-11-23,C,Member,Female,Food and beverages,45.12,2,17.96,979.05,Cash,675.49,9.64,2.27,3.8
INV129988,2024-04-29,A,Normal,Female,Health and beauty,49.09,7,19.13,659.49,Credit card,445.04,9.91,112.71,5.9
INV383499,2025-03-28,C,Normal,Female,Electronic accessories,55.77,2,11.89,42.65,Credit card,102.12,13.49,68.26,1.5
INV880709,2023-07-04,A,Normal,Female,Food and beverages,73.16,4,8.05,684.81,Cash,470.35,11.61,2.98,6.6
INV336355,2024-03-06,A,Member,Female,Home and lifestyle,17.99,4,19.01,596.97,Cash,251.29,4.11,83.73,9.7
INV914392,2023-09-16,B,Normal,Female,Fashion accessories,86.25,2,18.59,990.58,Cash,752.19,11.33,191.29,8.6
INV653747,2023-09-02,C,Normal,Female,Home and lifestyle,74.31,2,15.52,882.94,Cash,522.0,9.68,139.34,8.9
INV502386,2023-12-07,A,Member,Female,Fashion accessories,52.25,2,1.09,480.7,Cash,553.45,10.42,190.31,7.6
INV581298,2025-05-07,A,Member,Male,Food and beverages,39.35,6,13.67,895.67,Ewallet,76.43,4.33,91.84,8.3
INV779896,2025-02-11,A,Normal,Female,Food and beverages,20.04,9,3.87,718.76,Cash,293.26,5.28,132.54,3.3
INV485256,2024-01-05,B,Normal,Male,Sports and travel,35.61,3,12.44,229.45,Cash,348.94,8.91,95.7,1.5
INV812774,2024-05-27,A,Normal,Female,Fashion accessories typo,29.14,8,16.8,765.08,Credit card,8.73,9.01,121.2,1.7
INV978099,2025-06-01,B,Member,Female,Health and beauty,94.42,3,13.29,67.03,Credit card,124.73,8.5,46.16,7.0
INV524015,2024-06-19,C,Member,Female,Food and beverages,15.07,4,11.32,690.0,Cash,285.93,6.23,190.6,4.7
INV971967,2025-04-24,C,Member,Male,Sports and travel,19.79,2,17.43,757.81,Ewallet,733.37,14.82,92.44,5.4
INV306584,2025-05-04,B,Normal,Female,Fashion accessories,57.62,2,3.77,303.24,Credit card,66.85,13.09,64.64,1.1
INV367956,2024-04-26,C,Normal,Female,Sports and travel,34.49,7,19.28,137.69,Credit card,556.57,4.97,114.89,9.6
INV914417,2025-06-07,A,Normal,Male,Home and lifestyle,9.76,7,7.34,763.39,Credit card,627.89,11.35,188.0,7.9
INV507142,2024-12-06,B,Member,Male,Food and beverages,39.06,6,16.09,29.86,Ewallet,478.03,16.91,43.83,4.9
INV141342,2024-11-16,C,Normal,Female,Home and lifestyle,5.1,3,10.65,829.13,Ewallet,317.42,11.83,7.69,9.3
INV920775,2024-01-21,A,Member,Male,Home and lifestyle,23.14,3,4.94,565.54,Ewallet,468.28,14.92,42.89,8.4
INV254175,2024-11-27,B,Normal,Male,Home and lifestyle,24.66,7,2.44,754.46,Cash,421.99,13.53,146.8,7.4
INV188575,2024-11-07,C,Normal,Male,Fashion accessories,66.63,4,8.01,343.15,Credit card,29.66,10.27,40.18,9.4
INV514418,2025-03-30,C,Normal,Female,Electronic accessories,77.53,7,8.71,895.35,Ewallet,559.39,18.15,192.55,4.4
INV918095,2023-09-30,B,Normal,Male,Fashion accessories,70.88,2,19.61,,Credit card,58.83,9.42,151.11,1.6
INV668666,2023-08-09,A,Member,Male,Home and lifestyle,92.72,2,15.76,297.41,Cash,169.54,12.02,79.91,5.3
INV450117,2024-09-18,A,Normal,Male,Food and beverages,76.16,9,2.88,712.51,Cash,469.02,13.72,176.21,3.5
INV545493,2025-04-01,A,Member,Female,,60.05,6,19.0,364.85,Credit card,99.76,11.38,166.09,9.8
INV702145,,B,Member,Female,Fashion accessories,78.41,1,7.99,641.87,Credit card,523.75,16.26,49.02,2.4
INV284150,2024-02-25,B,Member,Female,Fashion accessories,27.99,4,12.08,994.47,Credit card,56.6,15.38,149.69,4.6
INV921089,2024-05-14,C,Normal,Female,Food and beverages,39.07,8,3.07,478.34,Credit card,510.48,12.22,67.08,2.9
INV241139,2024-05-08,B,Normal,Male,Home and lifestyle,50.08,1,4.99,895.71,Cash,307.93,9.77,151.8,9.8
INV753467,2024-10-28,B,Normal,Male,Food and beverages,92.02,4,18.62,60.26,Ewallet,652.48,17.94,185.23,4.0
INV384331,2024-03-18,A,Member,Female,Health and beauty,44.29,8,19.17,753.48,Credit card,299.25,11.01,86.75,3.3
INV844389,2024-05-10,A,Member,Male,Fashion accessories typo,91.66,2,9.9,796.5,Credit card,125.52,15.45,125.56,9.1
INV378313,2025-05-04,A,Member,Male,Health and beauty,42.04,6,13.73,725.88,Ewallet,609.45,16.63,113.77,2.5
INV426561,2024-09-12,A,Member,Male,Electronic accessories,19.97,1,6.65,788.21,Cash,93.43,4.54,194.72,1.9
INV373400,2024-11-01,C,Normal,Female,Sports and travel,8.28,2,2.59,637.49,Cash,53.25,18.8,156.47,4.6
INV838403,2023-08-08,B,Member,Male,Home and lifestyle,70.56,4,17.61,35.82,Ewallet,175.31,12.24,160.56,6.0
INV852002,2024-06-06,A,Member,Female,Food and beverages,26.78,7,14.49,812.7,Cash,216.77,4.65,152.33,2.5
INV806420,2024-05-06,B,Normal,Male,Sports and travel,93.81,6,7.12,237.9,Credit card,202.57,17.42,175.43,6.6
INV900573,2023-11-22,C,Member,Male,Sports and travel,48.24,9,4.06,385.62,Ewallet,384.13,7.75,96.3,3.2
INV702329,2023-12-18,A,Normal,Female,Fashion accessories,93.57,1,19.74,705.71,Ewallet,681.87,16.09,164.06,3.1
INV461336,2025-03-23,A,Member,Male,Electronic accessories,72.69,6,0.68,544.83,Cash,195.47,8.58,34.85,1.1
INV287450,2023-11-18,C,Normal,Male,Sports and travel,64.81,5,8.23,759.09,Cash,231.23,5.72,42.92,2.1
INV339878,2024-12-23,B,Member,Male,Sports and travel,14.72,7,8.83,575.57,Ewallet,509.41,19.09,160.14,1.0
INV103009,2024-05-19,B,Member,Male,Health and beauty,5.08,7,14.28,956.65,Cash,72.65,6.83,73.09,5.3
INV901959,2025-01-28,C,Normal,Male,Sports and travel,44.91,7,9.2,30.99,Ewallet,544.41,14.35,159.33,8.2
INV195694,2024-11-10,C,Member,Male,Food and beverages,2.01,5,8.93,515.42,Cash,183.27,14.81,178.16,4.5
INV206296,2025-06-05,C,Normal,Female,Food and beverages,3.1,6,7.29,341.43,Credit card,411.57,19.08,178.08,2.0
INV983774,2024-03-16,A,Normal,Female,Home and lifestyle,21.85,6,3.83,714.13,Cash,291.88,10.52,53.52,3.2
INV883059,2024-09-28,A,Normal,Female,Electronic accessories,30.0,5,2.96,431.94,Cash,59.92,7.57,166.64,10.0
INV468631,2024-11-20,B,Normal,Male,Home and lifestyle,13.8,8,3.03,70.11,Ewallet,665.92,5.14,78.99,9.4
INV700390,2023-10-10,B,Member,Female,Sports and travel,72.01,5,17.09,637.06,Credit card,629.42,14.57,151.51,9.2
INV596916,2023-11-06,A,Member,Female,Food and beverages,77.9,9,8.23,158.66,Cash,579.17,5.82,12.96,4.9
INV360916,2024-07-21,B,Member,Female,Electronic accessories,21.62,3,8.89,120.73,Credit card,614.79,13.74,129.01,6.5
INV597575,2023-08-29,B,Member,Male,Food and beverages,84.99,2,19.3,512.09,Credit card,305.37,18.01,51.8,5.8
INV408730,2025-02-13,A,Member,Male,Sports and travel,88.54,6,3.31,884.59,Ewallet,242.09,5.97,100.53,2.7
INV148033,2025-04-09,C,Normal,Male,Electronic accessories,33.94,1,2.66,254.56,Cash,313.01,5.32,11.46,9.6
INV432026,2024-09-02,A,Member,Female,Home and lifestyle,66.49,2,5.7,265.0,Ewallet,134.23,6.21,99.84,5.2
INV221770,2024-01-23,B,Member,Male,Home and lifestyle,22.24,4,12.68,494.53,Cash,656.75,17.28,97.19,8.4
INV929217,2024-04-09,B,Normal,Male,Food and beverages,5.32,3,17.56,278.19,Ewallet,30.54,14.81,106.48,6.7
INV871589,2024-07-30,A,Normal,Male,Sports and travel,22.31,7,0.64,942.93,Cash,651.07,4.56,88.63,2.6
INV779429,2024-04-18,A,Member,Female,Fashion accessories,7.53,6,12.67,336.8,Cash,431.98,16.86,107.77,7.4
INV290299,2024-08-16,A,Normal,Male,Home and lifestyle,73.07,4,15.75,94.16,Credit card,384.95,9.13,45.13,4.9
INV118208,2025-05-27,B,Member,Male,Health and beauty,40.38,6,11.59,416.15,Ewallet,795.5,13.45,37.59,3.3
INV829999,2025-06-14,C,Normal,Male,Fashion accessories,17.95,1,9.25,116.04,Ewallet,96.39,10.75,121.51,8.7
INV847152,2024-10-01,C,Normal,Male,Food and beverages,43.5,6,5.31,207.75,Ewallet,211.34,7.1,136.14,7.2
,2024-09-15,A,Normal,Male,Health and beauty,55.19,1,10.76,879.45,Credit card,557.6,5.22,21.07,1.6
INV289355,2024-01-02,B,Normal,Male,Fashion accessories,33.58,8,7.35,638.1,Cash,604.17,4.83,176.9,4.2
INV176944,2024-08-09,B,Member,Male,Fashion accessories,35.9,2,17.8,104.41,Ewallet,692.02,8.73,20.93,4.2
INV475330,2023-08-04,B,Member,Male,Electronic accessories,71.82,6,8.8,516.72,Credit card,291.14,12.22,89.58,9.9
INV592779,2023-10-16,A,Member,Male,Health and beauty,71.95,6,10.38,409.65,Credit card,384.13,11.87,14.93,2.1
INV723727,2024-03-04,B,Member,Female,Home and lifestyle,28.22,2,12.53,98.52,Credit card,729.05,17.96,27.56,5.0
INV559004,2024-02-23,C,Member,Male,Sports and travel,76.98,1,5.68,543.89,Cash,121.03,13.0,127.79,5.9
INV165263,2023-08-14,A,Member,Male,Food and beverages,1.64,9,2.02,311.57,Cash,33.88,16.74,178.25,7.6
INV342587,2024-10-09,B,Member,Female,Fashion accessories,57.1,3,10.37,793.22,Ewallet,351.1,4.3,83.41,1.1
INV727059,2024-06-14,B,Member,Male,Home and lifestyle,39.11,5,10.97,551.28,Credit card,670.75,17.9,63.66,4.8
INV868734,2024-08-05,A,Member,Male,Health and beauty,21.71,5,19.7,228.57,Cash,523.55,10.95,67.68,6.9
INV471259,2024-07-19,B,Member,Male,Electronic accessories,81.33,7,12.5,85.18,Cash,49.39,9.88,99.7,1.4
INV702219,2024-12-05,C,Member,Female,Fashion accessories,13.58,7,14.3,667.23,Cash,760.21,9.76,196.75,3.7
INV329210,2024-03-14,B,Normal,Male,Electronic accessories,22.34,7,3.86,860.15,Cash,360.1,15.91,79.19,6.8
INV129011,2023-07-11,A,Normal,Female,Health and beauty,33.23,4,11.35,,Cash,771.73,15.79,1.42,4.6
INV631320,2024-01-20,C,Normal,Female,Home and lifestyle,29.96,5,13.04,370.09,Credit card,539.3,5.72,2.3,3.8
INV757827,2023-10-20,C,Normal,Male,Sports and travel,62.89,2,3.52,775.57,Credit card,420.14,15.8,96.25,5.9
INV854259,2024-03-10,C,Member,Male,Electronic accessories,15.92,4,4.54,201.69,Ewallet,790.54,16.32,102.83,3.7
INV811589,2023-09-29,B,Member,Female,Food and beverages,20.16,5,15.77,519.98,Ewallet,752.09,8.41,84.28,9.8
INV296640,2025-04-30,B,Member,Male,Health and beauty,38.7,9,17.12,283.19,Ewallet,260.77,11.41,161.47,10.0
INV387197,2025-04-28,C,Member,Male,Health and beauty,73.85,2,4.5,877.77,Ewallet,567.04,11.76,96.81,1.7
INV609081,2025-06-03,A,Member,Female,Fashion accessories,12.81,9,19.91,466.05,Ewallet,73.33,7.66,153.29,3.8
INV669945,2023-08-27,C,Member,Male,Electronic accessories,23.8,7,13.69,950.24,Credit card,162.69,6.24,91.54,3.6
INV564896,2023-08-15,A,Member,Male,Electronic accessories,60.85,1,11.6,942.62,Ewallet,352.42,4.5,27.2,7.7
INV591100,2024-12-24,B,Member,Female,Sports and travel,86.58,9,14.62,,Ewallet,235.11,16.26,97.21,6.4
INV873767,2025-03-17,B,Normal,Male,Electronic accessories,90.39,8,10.09,877.04,Credit card,60.36,5.05,117.3,5.5
INV530475,2024-04-05,B,Normal,Female,Food and beverages,28.33,9,10.9,313.88,Cash,580.09,10.39,154.71,3.2
INV293883,2025-01-11,C,Normal,Male,Health and beauty,95.19,1,16.22,520.38,Ewallet,112.81,12.46,176.25,6.9
INV887921,2024-04-04,C,Member,Female,Home and lifestyle,58.2,7,10.08,602.5,Credit card,34.93,19.09,153.56,1.9
INV809330,2025-06-17,C,Normal,Male,Food and beverages,26.12,7,15.09,920.44,Credit card,459.25,18.58,94.78,7.1
INV734615,2023-08-06,A,Member,Male,Food and beverages,36.19,3,17.12,745.19,Ewallet,545.05,17.37,156.75,9.5
INV628257,2024-07-30,B,Normal,Male,Fashion accessories,50.5,7,3.15,566.51,Credit card,542.27,9.41,198.2,4.7
INV640870,2024-04-19,B,Normal,Female,Electronic accessories,76.29,2,5.38,186.7,Credit card,18.79,19.32,180.61,5.1
INV606302,2024-12-13,A,Member,Male,Electronic accessories,61.15,1,3.1,234.24,Ewallet,420.61,18.42,187.44,6.8
INV996001,2024-08-07,C,Member,Male,Home and lifestyle,1.7,1,6.41,607.38,Credit card,528.27,18.99,46.17,4.8
INV346677,2024-12-31,A,Member,Female,Health and beauty,64.46,7,18.68,418.94,Ewallet,729.53,11.04,125.11,8.8
INV962971,2023-11-27,A,Member,Female,Home and lifestyle,22.56,1,1.37,842.76,Credit card,485.14,10.3,19.25,2.1
INV768251,2025-01-23,B,Member,Female,Electronic accessories,12.78,7,19.56,733.26,Ewallet,419.45,15.27,131.93,7.2
INV838803,2023-12-23,B,Normal,Male,Home and lifestyle,82.4,9,1.85,711.21,Ewallet,160.46,17.89,190.91,8.2
INV305688,2024-11-15,B,Member,Female,Sports and travel,28.98,9,2.1,763.71,Cash,281.36,13.46,179.35,4.9
INV728663,2024-01-13,A,Member,Female,Electronic accessories,28.63,3,12.45,276.04,Ewallet,44.13,8.32,61.94,6.2
INV122007,2024-10-20,B,Member,Female,Fashion accessories,42.83,9,2.82,877.38,Ewallet,23.14,10.03,53.29,5.2
INV897159,2024-03-31,B,Normal,Female,Food and beverages,6.66,6,9.92,843.15,Cash,642.32,9.66,80.5,7.6
INV552656,2023-10-24,A,Normal,Female,Electronic accessories,93.9,9,8.16,911.13,Ewallet,636.39,14.22,146.48,3.3
INV979642,2024-12-12,A,Normal,Male,Health and beauty,9.38,1,16.47,183.71,Credit card,291.41,4.27,31.75,5.8
INV229848,2023-07-15,A,Normal,Female,Sports and travel,32.97,4,8.15,712.46,Ewallet,650.29,7.46,33.31,5.8
INV100306,2023-08-21,A,Member,Female,Home and lifestyle,4.88,1,17.68,965.88,Credit card,434.87,13.19,132.13,6.4
INV925209,2024-06-17,B,Member,Male,Sports and travel,42.59,2,14.87,819.54,Cash,759.88,17.54,116.48,9.5
INV785085,2024-08-11,C,Member,Male,Food and beverages,6.41,4,13.19,637.27,Cash,781.55,8.87,124.78,2.7
INV606995,2024-04-29,B,Normal,Female,Sports and travel,93.53,9,13.01,577.19,Cash,254.25,16.82,55.59,3.6
INV845521,2024-07-07,B,Member,Male,Sports and travel,77.1,5,18.8,234.29,Ewallet,504.34,5.97,81.87,3.8
INV830322,2024-06-02,A,Normal,Female,Health and beauty,91.62,8,11.79,395.43,Credit card,5.89,14.12,193.22,5.4
INV897772,2024-02-12,B,Normal,Female,Fashion accessories,99.1,1,1.23,994.13,Ewallet,461.85,12.67,127.76,6.5
INV548850,2024-05-29,C,Member,Male,Health and beauty,50.75,1,8.34,858.37,Ewallet,283.41,18.38,12.12,9.5
INV136679,2024-08-25,A,Member,Male,Food and beverages,54.29,9,15.99,986.09,Ewallet,141.24,13.78,23.09,8.2
INV958269,2024-06-04,A,Normal,Female,Health and beauty,17.33,6,18.36,543.63,Credit card,322.41,13.18,104.36,3.2
INV230591,2025-01-08,A,Normal,Female,Sports and travel,36.01,6,0.74,183.23,Cash,502.87,12.0,169.3,8.5
INV652518,2024-05-05,A,Member,Female,Health and beauty,58.66,4,19.36,187.56,Credit card,366.44,7.25,48.58,8.1
INV400911,2024-09-05,A,Member,Male,Fashion accessories,90.18,9,1.13,396.99,Ewallet,594.58,6.53,38.21,7.3
INV708292,2023-12-08,B,Normal,Female,Home and lifestyle,57.81,7,19.39,158.07,Credit card,78.77,6.08,47.69,1.2
INV830636,2024-04-26,B,Member,Female,Electronic accessories,34.3,6,11.59,232.47,Credit card,262.82,9.84,55.59,4.1
INV122281,2024-02-24,A,Normal,Female,Fashion accessories,34.85,8,9.83,806.29,Cash,488.19,17.38,198.31,1.7
INV297517,,A,Normal,Male,Home and lifestyle,46.52,9,19.65,355.97,Cash,614.55,5.45,121.65,8.9
INV226817,2025-02-10,B,Normal,Female,Health and beauty,61.55,5,17.87,169.95,Cash,167.29,12.52,102.98,1.4
INV687751,2024-06-17,C,Normal,Male,Electronic accessories,47.82,7,12.28,781.61,Credit card,14.46,18.19,187.7,6.4
INV557465,2024-02-27,C,Normal,Female,Home and lifestyle,33.29,2,10.51,992.97,Ewallet,712.46,17.53,42.84,1.6
INV587937,2024-03-31,A,Member,Male,Food and beverages,2.51,1,17.8,732.62,Cash,782.49,5.41,148.78,2.4
INV366390,2024-10-13,C,Member,Male,Electronic accessories,74.66,4,3.43,11.6,Cash,615.23,16.2,62.02,5.2
INV993351,2024-12-19,C,Normal,Female,Food and beverages,6.67,7,14.54,227.9,Cash,80.49,5.09,142.89,6.6
INV792892,2024-07-22,A,Normal,Female,Fashion accessories,2.19,6,4.49,269.77,Cash,707.62,14.15,125.72,7.3
INV628705,2024-12-22,A,Normal,Male,Health and beauty,1.46,2,5.43,454.47,Cash,715.46,15.3,56.7,8.8
INV635266,2024-07-13,C,Member,Male,Health and beauty,60.14,9,17.47,614.95,Cash,541.98,10.56,19.38,6.4
INV793478,2024-10-04,C,Member,Male,Home and lifestyle,70.19,9,6.82,436.81,Cash,648.27,12.97,190.84,7.3
INV151602,,B,Member,Male,,85.63,6,11.32,219.41,Ewallet,508.09,16.15,155.43,9.0
INV414352,2024-10-22,B,Normal,Female,Health and beauty,80.43,2,1.96,26.62,Ewallet,342.36,7.13,7.79,2.2
INV972406,2024-03-02,A,Member,Male,Home and lifestyle,5.33,4,13.14,374.63,Ewallet,434.78,11.39,117.67,3.9
INV265024,2024-06-14,C,Member,Male,Electronic accessories,23.39,8,15.66,777.39,Credit card,581.54,17.27,179.08,2.3
INV862020,2024-01-28,C,Member,Male,Electronic accessories,35.98,1,15.1,87.19,Ewallet,725.83,13.02,30.76,1.9
INV222900,2024-06-28,C,Member,Male,Electronic accessories,96.49,9,11.06,267.63,Cash,745.67,15.66,50.86,8.0
INV548842,2023-07-24,C,Normal,Female,Food and beverages,75.58,2,7.67,971.01,Cash,443.1,16.11,95.55,7.6
INV135468,2024-01-09,B,Normal,Female,Electronic accessories,94.18,5,9.37,971.78,Credit card,485.6,17.52,47.42,2.5
INV306946,2024-04-25,C,Normal,Female,Fashion accessories,62.31,3,0.76,283.44,Credit card,557.28,7.91,56.23,8.0
INV544217,2023-12-22,B,Member,Male,Food and beverages,56.78,3,17.23,943.84,Cash,102.16,6.85,40.96,5.2
INV619792,2023-10-15,A,Normal,Female,Health and beauty,34.55,9,15.65,484.39,Credit card,114.92,15.92,23.85,9.5
INV188718,2024-04-28,C,Member,Female,Sports and travel,8.28,3,12.34,766.01,Credit card,212.24,5.87,55.35,7.5
INV267392,2025-04-16,B,Member,Male,Health and beauty,93.55,1,19.7,310.48,Credit card,179.45,9.23,134.07,9.3
INV260275,,C,Member,Male,Sports and travel,26.52,1,19.57,657.71,Cash,57.93,6.22,127.04,8.9
INV262880,2024-04-25,B,Normal,Female,Fashion accessories,11.03,4,6.47,92.39,Cash,355.58,6.88,180.91,6.7
INV169550,2025-05-16,B,Normal,Male,Fashion accessories,31.79,9,19.86,807.54,Cash,413.74,8.13,7.78,5.9
INV212002,2024-05-28,A,Member,Male,Food and beverages,60.94,5,3.97,521.4,Credit card,218.32,10.39,176.04,9.3
INV549146,2024-02-02,A,Normal,Male,Fashion accessories,95.33,8,17.72,874.49,Credit card,60.79,10.46,47.0,4.5
INV766691,2024-11-24,C,Normal,Male,Food and beverages,37.92,8,11.3,153.87,Cash,553.11,12.71,58.15,7.7
INV140210,2024-03-08,A,Member,Female,Electronic accessories,5.71,6,14.81,618.8,Ewallet,647.5,4.26,59.13,7.7
INV647213,2023-07-17,A,Normal,Female,Food and beverages,94.29,3,9.0,370.45,Credit card,746.58,7.71,162.4,3.8
INV483932,2024-07-04,B,Member,Female,Health and beauty,39.07,6,14.14,871.95,Cash,549.7,6.13,174.33,3.7
INV802082,2024-03-03,B,Normal,Male,Electronic accessories,38.25,1,2.02,600.36,Cash,83.27,9.65,97.35,2.5
INV569489,2024-12-12,C,Normal,Female,Fashion accessories,59.31,6,3.89,782.81,Cash,676.25,15.68,89.86,5.2
INV826114,2024-04-22,A,Member,Female,Home and lifestyle,10.45,6,17.19,188.89,Ewallet,400.63,8.21,151.18,1.9
INV945433,2025-06-29,A,Normal,Female,Health and beauty,66.63,2,2.89,822.53,Ewallet,627.41,4.05,92.15,5.4
INV528181,2024-06-10,C,Member,Female,Food and beverages,14.01,5,19.69,387.33,Credit card,673.6,13.5,158.25,9.3
INV578308,2025-05-05,A,Member,Female,Food and beverages,41.67,3,18.24,660.63,Ewallet,423.63,18.32,124.48,3.3
INV513483,2025-05-27,B,Member,Female,Electronic accessories,59.75,2,16.93,564.53,Credit card,590.33,16.88,59.77,9.2
INV195074,2023-08-20,B,Normal,Female,Electronic accessories,25.0,8,8.91,175.61,Credit card,463.08,10.58,134.56,2.9
INV394368,2023-07-07,B,Normal,Female,Fashion accessories,60.11,9,8.97,589.39,Cash,343.07,15.48,128.91,8.4
INV401015,2024-05-07,B,Normal,Female,Home and lifestyle,50.08,6,7.4,426.66,Ewallet,477.76,15.59,178.3,4.2
INV190433,2025-06-13,C,Member,Female,Health and beauty,34.23,4,10.9,138.06,Ewallet,166.95,19.58,18.87,3.6
INV546752,2023-07-28,A,Normal,Male,Fashion accessories,23.39,9,1.9,129.57,Credit card,521.66,18.64,185.39,2.3
INV550583,2023-10-24,A,Member,Female,Health and beauty,26.14,5,2.35,741.58,Cash,630.42,8.45,150.45,10.0
INV208502,2024-11-15,A,Normal,Male,Sports and travel,7.28,5,5.28,588.96,Cash,326.35,10.06,70.79,4.2
INV818549,2024-03-08,C,Member,Male,Home and lifestyle,97.29,8,19.92,127.17,Cash,77.21,18.17,96.08,5.6
INV878280,2023-11-28,B,Normal,Female,Food and beverages,44.34,7,13.93,23.06,Ewallet,690.67,5.38,13.55,3.0
INV615289,2024-01-29,B,Normal,Male,Electronic accessories,1.59,7,16.01,390.39,Credit card,539.1,15.52,185.55,1.2
INV575326,2025-01-19,B,Member,Male,Health and beauty,56.68,7,14.74,477.98,Ewallet,654.86,4.73,177.05,6.3
INV256194,2024-07-17,C,Normal,Female,Food and beverages,51.49,5,9.14,158.27,Cash,498.69,16.06,181.8,9.8
INV807349,2023-07-12,A,Normal,Male,Food and beverages,70.07,1,0.77,527.85,Credit card,704.57,8.46,80.45,9.1
INV467372,2023-12-06,A,Normal,Male,Health and beauty,7.48,6,5.41,218.38,Cash,385.12,4.37,181.58,3.1
INV159459,2025-02-13,B,Member,Male,Fashion accessories,8.12,1,11.95,462.08,Credit card,712.94,13.46,194.0,9.2
INV399450,2024-07-09,B,Member,Female,Electronic accessories,12.6,6,15.44,21.8,Cash,534.46,17.55,186.81,7.8
INV747573,2024-10-12,C,Member,Male,Food and beverages,69.37,1,15.88,456.37,Cash,476.86,11.32,146.46,7.8
INV948234,,C,Normal,Male,Sports and travel,84.77,9,7.39,452.47,Credit card,620.1,8.63,1.45,3.6
INV454073,2024-08-16,B,Normal,Male,Food and beverages,64.6,6,10.0,964.37,Credit card,18.19,10.03,131.89,8.7
,2023-08-26,B,Normal,Female,Fashion accessories,91.25,5,5.17,378.58,Credit card,374.97,8.48,149.01,8.0
INV772936,2023-12-01,C,Member,Female,Health and beauty,22.06,4,5.27,330.09,Cash,516.62,8.06,137.01,5.0
INV124533,2025-01-10,A,Normal,Female,Fashion accessories,29.0,2,11.41,555.26,Ewallet,428.45,11.79,136.86,9.7
INV271079,2024-12-19,B,Member,Male,Health and beauty,79.09,8,2.84,827.78,Cash,395.46,18.92,45.87,8.6
INV250523,2024-01-13,A,Normal,Female,Home and lifestyle typo,89.08,6,2.35,653.4,Cash,624.54,15.77,186.14,2.9
INV425527,2024-01-07,C,Normal,Female,Health and beauty,11.56,7,3.18,646.11,Credit card,474.36,11.46,34.26,7.0
INV108921,2025-01-20,B,Normal,Female,Sports and travel,17.73,4,16.57,585.1,Credit card,268.17,11.97,121.8,4.6
INV421496,2023-07-31,B,Member,Female,Food and beverages,45.8,3,16.15,278.94,Ewallet,714.82,11.7,7.69,7.2
INV952789,2024-06-08,B,Member,Male,Sports and travel,2.89,5,2.64,732.45,Ewallet,490.72,9.86,49.14,4.9
INV679971,2025-02-21,C,Member,Female,Home and lifestyle,67.91,2,18.56,817.07,Cash,371.64,12.27,101.2,4.1
INV348272,2025-06-27,C,Member,Male,Food and beverages,12.94,4,4.49,589.7,Cash,766.54,6.89,198.57,3.3
INV147686,2024-11-28,A,Normal,Male,Sports and travel,57.45,3,17.59,40.95,Credit card,255.4,4.38,77.56,3.8
INV410064,2024-11-25,A,Member,Female,Electronic accessories,51.07,4,19.17,951.74,Cash,365.18,6.58,35.15,9.9
INV493049,2025-04-26,C,Normal,Female,Electronic accessories,36.37,6,8.01,397.79,Ewallet,650.02,15.79,49.94,1.3
INV722460,2025-06-04,C,Member,Male,Fashion accessories,82.2,3,12.68,115.81,Ewallet,557.41,16.1,5.91,9.7
INV461807,2024-08-04,C,Normal,Male,Food and beverages,43.52,1,11.07,97.96,Ewallet,762.19,19.95,138.66,1.2
INV389230,2025-06-02,B,Member,Male,Electronic accessories,75.63,1,6.88,584.23,Cash,127.88,8.2,183.13,8.0
INV207258,2024-07-20,B,Member,Female,Electronic accessories,71.9,4,16.97,191.23,Ewallet,689.74,13.26,116.97,3.1
INV727721,2023-10-18,B,Normal,Male,Food and beverages,54.51,4,10.1,474.91,Credit card,310.44,16.66,126.21,8.4
INV816260,2024-08-10,C,Member,Female,Fashion accessories,85.2,7,10.06,854.05,Credit card,364.93,10.57,174.55,5.1
